city,chengjiao_href,chengjiao_title,area_sqm,total_selling_price,total_deal_price,unit_deal_price,deal_date,post_to_deal_days,facing,huxing,floor,furbishing,elevator,year
sh,https://sh.lianjia.com/chengjiao/107010008199.html,中远两湾城 3室2厅 132.66平米,132.66,475.0,460.0,34676.0,2014-09-17,984,南,3室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010007349.html,中远两湾城 2室2厅 97.51平米,97.51,363.8,363.8,37309.0,2014-09-11,978,南,2室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010008214.html,中远两湾城 3室2厅 132.66平米,132.66,455.0,455.0,34299.0,2014-09-03,712,南,3室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010008032.html,中远两湾城 3室2厅 130.34平米,130.34,415.0,412.0,31610.0,2014-08-30,708,南,3室2厅,中楼层(共27层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010007926.html,中远两湾城 3室2厅 135.56平米,135.56,430.0,425.0,31352.0,2014-08-30,966,南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010007837.html,中远两湾城 1室2厅 62.36平米,62.36,None,248.0,39770.0,2014-08-30,966,南,1室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010007784.html,中远两湾城 3室2厅 141.71平米,141.71,529.0,529.0,37330.0,2014-08-23,959,东南,3室2厅,高楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010007867.html,中远两湾城 4室2厅 166.88平米,166.88,586.0,535.0,32059.0,2014-08-23,701,南,4室2厅,高楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010007895.html,中远两湾城 --室--厅 102.52平米,102.52,372.0,372.0,36286.0,2014-08-23,959,暂无数据,--室--厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010007986.html,中远两湾城 1室2厅 90.72平米,90.72,690.0,347.0,38250.0,2014-08-22,958,南,1室2厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010007762.html,中远两湾城 3室2厅 129.64平米,129.64,398.0,398.0,30701.0,2014-08-21,692,南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010007898.html,中远两湾城 1室2厅 59.65平米,59.65,257.0,257.0,43085.0,2014-08-20,956,南,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010007797.html,中远两湾城 --室--厅 65.26平米,65.26,265.0,262.0,40148.0,2014-08-17,695,暂无数据,--室--厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010007963.html,中远两湾城 --室--厅 102.52平米,102.52,356.0,356.0,34725.0,2014-08-16,952,暂无数据,--室--厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010007785.html,中远两湾城 2室2厅 96.73平米,96.73,350.0,350.0,36184.0,2014-08-16,952,南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010007727.html,中远两湾城 2室2厅 104.47平米,104.47,380.0,365.0,34939.0,2014-08-13,949,南,2室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010007913.html,中远两湾城 1室2厅 68.45平米,68.45,300.0,300.0,43828.0,2014-08-12,948,南,1室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010007777.html,中远两湾城 2室2厅 99.66平米,99.66,380.0,380.0,38130.0,2014-08-11,342,南,2室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010007849.html,中远两湾城 2室2厅 102.62平米,102.62,550.0,395.0,38492.0,2014-08-01,937,南,2室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010007754.html,中远两湾城 1室2厅 62.76平米,62.76,208.0,208.0,33143.0,2014-07-31,936,东南,1室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010007592.html,中远两湾城 4室2厅 213.57平米,213.57,700.0,700.0,32777.0,2014-07-28,933,南,4室2厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010007485.html,中远两湾城 1室2厅 67.48平米,67.48,237.4,237.4,35174.0,2014-07-27,672,南,1室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010007623.html,中远两湾城 3室2厅 126.36平米,126.36,900.0,386.0,30548.0,2014-07-18,318,南,3室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010007598.html,中远两湾城 3室2厅 135.48平米,135.48,400.0,400.0,29525.0,2014-07-12,917,南,3室2厅,低楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010007609.html,中远两湾城 3室2厅 140.37平米,140.37,434.0,434.0,30919.0,2014-07-11,916,南,3室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010007633.html,中远两湾城 1室2厅 81.77平米,81.77,300.0,300.0,36689.0,2014-07-08,913,南,1室2厅,高楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010007510.html,中远两湾城 2室2厅 109.82平米,109.82,420.0,400.0,36424.0,2014-06-29,904,南,2室2厅,中楼层(共32层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010007095.html,中远两湾城 2室2厅 103.55平米,103.55,435.0,435.0,42009.0,2014-06-22,639,暂无数据,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010007219.html,中远两湾城 2室2厅 107.65平米,107.65,370.0,365.0,33907.0,2014-05-25,869,南,2室2厅,低楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010006923.html,中远两湾城 1室2厅 62.76平米,62.76,243.0,243.0,38719.0,2014-05-18,862,南,1室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010007119.html,中远两湾城 3室2厅 124.66平米,124.66,430.0,436.0,34976.0,2014-05-18,606,南,3室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010006906.html,中远两湾城 2室2厅 109.82平米,109.82,395.0,395.0,35968.0,2014-05-08,852,南,2室2厅,中楼层(共32层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010006156.html,中远两湾城 1室2厅 61.51平米,61.51,255.0,255.0,41457.0,2014-05-02,588,南,1室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010006358.html,中远两湾城 3室2厅 118.69平米,118.69,425.0,413.0,34797.0,2014-04-30,844,西南,3室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010006909.html,中远两湾城 2室2厅 101.99平米,101.99,391.0,391.0,38338.0,2014-04-25,839,南,2室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010006647.html,中远两湾城 2室2厅 109.82平米,109.82,390.0,390.0,35513.0,2014-04-25,839,南,2室2厅,低楼层(共32层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010006799.html,中远两湾城 2室2厅 102.13平米,102.13,None,357.0,34956.0,2014-04-19,568,东南,2室2厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010006837.html,中远两湾城 3室2厅 140.37平米,140.37,430.0,410.0,29209.0,2014-04-19,833,南,3室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010006769.html,中远两湾城 1室2厅 64.35平米,64.35,510.0,270.0,41959.0,2014-04-12,826,南,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010006113.html,中远两湾城 3室2厅 149.04平米,149.04,550.0,550.0,36903.0,2014-04-10,824,南,3室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010006198.html,中远两湾城 3室2厅 148.93平米,148.93,460.0,448.0,30082.0,2014-03-31,814,南,3室2厅,中楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010006431.html,中远两湾城 4室2厅 150.98平米,150.98,507.0,507.0,33581.0,2014-03-17,800,南,4室2厅,中楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010005862.html,中远两湾城 1室2厅 63.74平米,63.74,410.0,280.0,43929.0,2014-03-10,793,南,1室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010006238.html,中远两湾城 2室2厅 104.37平米,104.37,378.0,378.0,36218.0,2014-03-01,784,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010006076.html,中远两湾城 1室2厅 71.71平米,71.71,325.0,311.0,43370.0,2014-03-01,784,南,1室2厅,中楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010005934.html,中远两湾城 2室2厅 101.99平米,101.99,329.0,329.0,32259.0,2014-02-28,783,南,2室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010006201.html,中远两湾城 2室2厅 110.01平米,110.01,382.0,382.0,34725.0,2014-02-25,780,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010005966.html,中远两湾城 2室2厅 98.99平米,98.99,None,335.0,33842.0,2014-02-18,513,南,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010006013.html,中远两湾城 2室2厅 103.02平米,103.02,379.0,379.0,36789.0,2014-02-15,770,南,2室2厅,高楼层(共30层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010006003.html,中远两湾城 3室2厅 148.93平米,148.93,539.5,539.5,36226.0,2014-01-27,751,南,3室2厅,低楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010005993.html,中远两湾城 2室2厅 103.55平米,103.55,430.0,435.0,42009.0,2014-01-27,493,南,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010006002.html,中远两湾城 3室2厅 131.1平米,131.1,660.0,427.0,32571.0,2014-01-25,749,南,3室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010005586.html,中远两湾城 2室2厅 109.71平米,109.71,380.0,380.0,34637.0,2014-01-20,482,南,2室2厅,中楼层(共33层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010005984.html,中远两湾城 3室2厅 124.66平米,124.66,440.0,435.0,34895.0,2014-01-20,744,南,3室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010005141.html,中远两湾城 3室2厅 128.96平米,128.96,430.0,460.0,35670.0,2013-12-28,721,南,3室2厅,中楼层(共30层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010005615.html,中远两湾城 1室2厅 67.48平米,67.48,250.0,254.0,37641.0,2013-12-28,721,西南,1室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010005355.html,中远两湾城 2室2厅 101.7平米,101.7,380.0,377.0,37070.0,2013-12-21,714,南,2室2厅,低楼层(共32层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010005590.html,中远两湾城 1室2厅 59.65平米,59.65,241.0,241.0,40403.0,2013-12-21,714,西北,1室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010004574.html,中远两湾城 3室2厅 135.09平米,135.09,507.0,507.0,37531.0,2013-12-18,455,南,3室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010004936.html,中远两湾城 --室--厅 126.36平米,126.36,1200.0,417.0,33001.0,2013-12-14,451,暂无数据,--室--厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010005427.html,中远两湾城 2室2厅 103.01平米,103.01,365.0,365.0,35434.0,2013-12-07,700,南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010005044.html,中远两湾城 1室2厅 69.17平米,69.17,550.0,299.0,43227.0,2013-12-06,439,南,1室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010005334.html,中远两湾城 2室2厅 96.68平米,96.68,383.0,378.0,39099.0,2013-12-02,439,南,2室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010005380.html,中远两湾城 1室2厅 72.64平米,72.64,290.0,290.0,39923.0,2013-11-30,693,南,1室2厅,低楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010005384.html,中远两湾城 1室2厅 67.38平米,67.38,275.0,295.0,43782.0,2013-11-30,693,南,1室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010005144.html,中远两湾城 2室2厅 110.15平米,110.15,380.0,377.0,34227.0,2013-11-28,691,南,2室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010004609.html,中远两湾城 4室2厅 166.44平米,166.44,615.0,606.5,36440.0,2013-11-08,671,南,4室2厅,高楼层(共30层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010005071.html,中远两湾城 2室2厅 101.84平米,101.84,350.0,350.0,34368.0,2013-11-08,671,南,2室2厅,低楼层(共32层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010005011.html,中远两湾城 1室2厅 59.48平米,59.48,249.0,249.0,41863.0,2013-11-05,410,南,1室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010005097.html,中远两湾城 2室2厅 90.72平米,90.72,350.0,350.0,38581.0,2013-11-03,666,暂无数据,2室2厅,高楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010004815.html,中远两湾城 1室2厅 66.09平米,66.09,270.0,270.0,40854.0,2013-10-30,662,南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010004759.html,中远两湾城 2室2厅 123.84平米,123.84,363.5,363.5,29353.0,2013-10-22,654,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010004659.html,中远两湾城 2室2厅 116.52平米,116.52,368.0,368.0,31583.0,2013-10-20,395,西南,2室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010004743.html,中远两湾城 2室2厅 120.9平米,120.9,430.0,430.0,35567.0,2013-10-10,382,南,2室2厅,中楼层(共27层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010004788.html,中远两湾城 --室--厅 102.38平米,102.38,370.0,365.0,35652.0,2013-10-09,641,暂无数据,--室--厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010004459.html,中远两湾城 4室2厅 161.22平米,161.22,548.0,548.0,33991.0,2013-10-09,641,南,4室2厅,中楼层(共27层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010004354.html,中远两湾城 2室2厅 103.67平米,103.67,670.0,365.0,35208.0,2013-09-30,374,南,2室2厅,低楼层(共23层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010004733.html,中远两湾城 2室2厅 124.69平米,124.69,880.0,430.0,34486.0,2013-09-28,630,南,2室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010004773.html,中远两湾城 3室2厅 112.68平米,112.68,328.0,328.0,29109.0,2013-09-28,630,西南,3室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010004703.html,中远两湾城 4室2厅 165.26平米,165.26,None,535.0,32374.0,2013-09-23,625,南,4室2厅,低楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010004422.html,中远两湾城 1室2厅 89.78平米,89.78,305.0,305.0,33972.0,2013-09-17,619,南,1室2厅,中楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010004457.html,中远两湾城 3室2厅 163.23平米,163.23,519.0,519.0,31796.0,2013-09-14,616,南,3室2厅,高楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010004217.html,中远两湾城 3室1厅 111.63平米,111.63,359.0,359.0,32160.0,2013-09-12,614,南,3室1厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010003975.html,中远两湾城 2室2厅 111.63平米,111.63,830.0,363.5,32563.0,2013-08-29,340,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010004287.html,中远两湾城 2室2厅 105.35平米,105.35,345.0,339.0,32179.0,2013-08-29,600,南,2室2厅,中楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010004202.html,中远两湾城 2室2厅 102.38平米,102.38,356.0,356.0,34773.0,2013-08-28,339,南,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003472.html,中远两湾城 2室2厅 103.52平米,103.52,345.0,345.0,33327.0,2013-08-25,596,南,2室2厅,高楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010004145.html,中远两湾城 2室2厅 101.99平米,101.99,343.0,343.0,33631.0,2013-08-15,429,南,2室2厅,高楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010004068.html,中远两湾城 2室2厅 102.04平米,102.04,350.0,350.0,34301.0,2013-08-11,321,南,2室2厅,中楼层(共32层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010004050.html,中远两湾城 4室2厅 165.96平米,165.96,590.0,590.0,35551.0,2013-08-10,319,暂无数据,4室2厅,中楼层(共30层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010004062.html,中远两湾城 3室2厅 110.88平米,110.88,430.0,430.0,38781.0,2013-08-10,325,南,3室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010004147.html,中远两湾城 --室--厅 103.24平米,103.24,340.0,338.0,32740.0,2013-08-07,578,暂无数据,--室--厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010004069.html,中远两湾城 1室2厅 67.48平米,67.48,1.0,240.0,35567.0,2013-07-31,311,南,1室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010003959.html,中远两湾城 2室2厅 109.28平米,109.28,408.0,408.0,37336.0,2013-07-29,569,南,2室2厅,高楼层(共30层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003935.html,中远两湾城 2室2厅 100.9平米,100.9,325.0,325.0,32211.0,2013-07-20,560,南,2室2厅,中楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003691.html,中远两湾城 2室2厅 103.89平米,103.89,326.0,326.0,31380.0,2013-07-17,296,南,2室2厅,中楼层(共30层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010003894.html,中远两湾城 --室--厅 103.44平米,103.44,355.0,350.0,33837.0,2013-07-10,550,暂无数据,--室--厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003762.html,中远两湾城 2室2厅 101.99平米,101.99,330.5,330.5,32406.0,2013-07-07,547,南,2室2厅,低楼层(共32层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010003801.html,中远两湾城 3室2厅 124.23平米,124.23,405.0,430.0,34614.0,2013-07-06,546,南,3室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010003725.html,中远两湾城 2室2厅 116.79平米,116.79,385.0,385.0,32966.0,2013-07-04,544,南,2室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010003473.html,中远两湾城 3室2厅 134.38平米,134.38,620.0,526.0,39143.0,2013-07-02,542,南,3室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010003806.html,中远两湾城 2室2厅 101.83平米,101.83,343.0,343.0,33684.0,2013-06-28,538,南,2室2厅,高楼层(共32层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010003746.html,中远两湾城 1室2厅 62.25平米,62.25,223.0,223.0,35824.0,2013-06-24,488,西南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010003562.html,中远两湾城 4室2厅 169.62平米,169.62,700.0,535.0,31542.0,2013-06-22,532,南,4室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003565.html,中远两湾城 3室2厅 141.58平米,141.58,415.0,400.0,28253.0,2013-06-16,526,西南,3室2厅,低楼层(共27层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010003535.html,中远两湾城 2室2厅 96.92平米,96.92,350.0,350.0,36113.0,2013-06-15,234,南,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010003579.html,中远两湾城 3室2厅 129.64平米,129.64,370.0,360.0,27770.0,2013-06-09,519,东南,3室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010003481.html,中远两湾城 2室2厅 102.52平米,102.52,355.0,353.0,34433.0,2013-05-26,505,西南,2室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010003444.html,中远两湾城 2室2厅 97.94平米,97.94,342.0,342.0,34920.0,2013-05-26,249,南,2室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010003529.html,中远两湾城 2室2厅 100.7平米,100.7,665.0,348.7,34628.0,2013-05-25,504,南,2室2厅,高楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003178.html,中远两湾城 2室2厅 103.44平米,103.44,350.0,356.0,34417.0,2013-05-22,243,南,2室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003410.html,中远两湾城 3室2厅 112.68平米,112.68,325.0,325.0,28843.0,2013-05-17,236,东南,3室2厅,中楼层(共25层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003322.html,中远两湾城 2室2厅 97.62平米,97.62,420.0,327.0,33498.0,2013-05-15,494,南,2室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010003336.html,中远两湾城 2室2厅 99.43平米,99.43,680.0,320.0,32184.0,2013-05-14,493,南,2室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003297.html,中远两湾城 3室2厅 119.14平米,119.14,342.0,342.0,28706.0,2013-05-13,234,南,3室2厅,低楼层(共25层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010003346.html,中远两湾城 3室2厅 156.94平米,156.94,None,440.0,28037.0,2013-05-12,491,南,3室2厅,中楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010003380.html,中远两湾城 3室2厅 130.71平米,130.71,380.0,380.0,29072.0,2013-05-11,225,南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010003329.html,中远两湾城 2室2厅 104.96平米,104.96,330.0,343.0,32680.0,2013-05-11,490,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010003380.html,中远两湾城 3室2厅 130.71平米,130.71,380.0,380.0,29072.0,2013-05-11,225,南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010003238.html,中远两湾城 2室2厅 103.67平米,103.67,330.0,330.0,31832.0,2013-05-06,227,南,2室2厅,低楼层(共23层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010003290.html,中远两湾城 3室2厅 163.77平米,163.77,505.0,505.0,30836.0,2013-05-04,483,南,3室2厅,高楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010003299.html,中远两湾城 2室2厅 123.24平米,123.24,350.0,354.6,28770.0,2013-05-02,481,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010003298.html,中远两湾城 1室2厅 64.35平米,64.35,227.0,225.0,34966.0,2013-05-02,481,南,1室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010003249.html,中远两湾城 3室2厅 153.49平米,153.49,1000.0,491.8,32042.0,2013-04-28,477,南,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010003247.html,中远两湾城 2室2厅 123.24平米,123.24,770.0,335.0,27183.0,2013-04-25,474,西南,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010003121.html,中远两湾城 2室2厅 103.01平米,103.01,333.0,333.0,32327.0,2013-04-20,469,南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010002891.html,中远两湾城 4室2厅 167平米,167.0,525.0,538.0,32216.0,2013-03-27,445,南,4室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010002782.html,中远两湾城 3室2厅 121.82平米,121.82,410.0,424.0,34806.0,2013-03-26,444,南,3室2厅,中楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002772.html,中远两湾城 --室--厅 142.55平米,142.55,425.0,425.0,29815.0,2013-03-25,187,暂无数据,--室--厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010002673.html,中远两湾城 2室2厅 106.91平米,106.91,353.5,353.5,33066.0,2013-03-23,441,南,2室2厅,低楼层(共36层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010002829.html,中远两湾城 3室2厅 119.77平米,119.77,850.0,383.0,31978.0,2013-03-22,440,东南,3室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002619.html,中远两湾城 1室2厅 59.44平米,59.44,225.0,225.0,37854.0,2013-03-20,438,西南,1室2厅,高楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002774.html,中远两湾城 2室2厅 96.68平米,96.68,345.0,345.0,35685.0,2013-03-19,438,西南,2室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010002532.html,中远两湾城 3室2厅 118.69平米,118.69,415.0,415.0,34966.0,2013-03-18,436,西南,3室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002821.html,中远两湾城 3室2厅 136平米,136.0,505.0,505.0,37133.0,2013-03-18,436,东南,3室2厅,中楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010002738.html,中远两湾城 4室2厅 166.28平米,166.28,505.0,505.0,30371.0,2013-03-18,436,南,4室2厅,中楼层(共29层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010002391.html,中远两湾城 2室2厅 100.6平米,100.6,350.0,360.0,35786.0,2013-03-18,178,南,2室2厅,中楼层(共34层),其他,有电梯,2006
