brand_name,food_category,total_stores,attendance_fee,corp_name,corp_address,corp_type,corp_capital,corp_reg_date,corp_location
汉牛仕,餐饮,65,10~20万,汉牛仕,浙江省杭州,私营企业,150,2010-07-15,浙江省杭州市江干区
当麦基,西餐,50,10~20万,当麦基,吉林省长春,私营企业,50,2000-05-10,吉林省长春市宽城区
彼德西餐,西餐,30,10~20万,彼德西餐厅,四川省成都,私营企业,50,2016-03-31,四川省成都市武侯区
春风十里音乐餐吧,餐饮,19,50~100万,广州时色餐饮管理有限公司,广东省广州,有限责任公司,500,2015-07-16,广东省广州市海珠区
百合餐厅,美食,47,50~100万,百合餐厅,江苏省南京,有限责任公司,150,2013-10-15,江苏省南京市玄武区
堡莱屋汉堡,西餐,55,20~50万,堡莱屋汉堡店,浙江省温州,有限责任公司,30,2013-07-17,浙江省温州市鹿城区黎
馆子House198,西餐,58,1~5万,馆子House198,上海市,有限责任公司,400,2000-08-25,上海市
北德风尚啤酒坊,餐饮,20,10~20万,北德风尚啤酒坊有限责任公司,上海市,有限责任公司,100,2014-08-22,上海市徐汇区
半岛时光西餐厅,西餐厅,106,10~20万,半岛时光西餐厅,陕西省汉中,私营企业,300,2008-10-22,陕西省汉中市汉台区
陂西十亚西餐咖啡,餐饮,50,10~20万,陂西十亚西餐咖啡,北京市,私营企业,50,2007-05-19,北京市石景山区
比逗BEPOTATO西餐厅,西餐厅,566,20~50万,深圳比逗BEPOTATO餐饮连,广东省深圳,有限责任公司,500,1996-05-08,广东省深圳市罗湖区
比意格魔力随选披萨,西餐,656,5~10万,比意格公司,广东省潮州,有限责任公司,500,1996-08-06,广东省潮州市湘桥区
Mayita小玛雅墨西哥餐厅,西餐厅,102,1~5万,Mayita小玛雅墨西哥餐厅,上海市,有限责任公司,400,2010-08-11,上海市
mamala西餐厅,其他,10,1~5万,mamala西餐厅,浙江省宁波,有限责任公司,500,2013-06-01,浙江省宁波市江北区
阿斯兰比萨,餐饮,95,5~10万,阿斯兰比萨,北京市,私营企业,50,2013-11-13,北京市东城区
泡牛的小姐姐,西餐,57,5~10万,泡牛的小姐姐餐饮有限责任公司,天津市,有限责任公司,300,2013-10-16,天津市和平区
比克汉堡,汉堡,566,20~50万,海鼎然餐饮管理有限公司,湖南省娄底地区,有限责任公司,500,2003-09-19,湖南省娄底地区娄底市
kfc汉堡,汉堡,21,1~5万,kfc汉堡,吉林省四平,有限责任公司,320,2010-02-21,吉林省四平市梨树县
比萨熊手工比萨,比萨,898,10~20万,秦皇岛麦翁餐饮管理有限公司,河北省秦皇岛,有限责任公司,500,1996-08-14,河北省秦皇岛市海港区
大力水手炸鸡,炸鸡,1800,5~10万,大力水手炸鸡,香港特别行政区,有限责任公司,50,1972-06-08,香港特别行政区
比意格手工披萨,西餐,545,10~20万,广州市百悦餐饮管理有限公司,广东省广州,有限责任公司,500,2010-08-20,广东省广州市东山区
比萨客,西餐,545,20~50万,未来实业餐饮集团,江苏省宿迁,有限责任公司,500,2008-08-27,江苏省宿迁市宿城区
爱尚西餐厅,其他,21,1~5万,爱尚西餐厅,江西省九江,有限责任公司,500,2013-05-10,江西省九江市浔阳区
豪客来西餐厅,西餐,50,10~20万,豪客来西餐厅,江苏省,有限责任公司,20,2014-10-22,江苏省盐城市响水县
百乐缘餐厅,西餐,4,20~50万,百乐缘餐厅,北京市,股份有限公司,30,2009-06-18,北京市朝阳区
薄荷岛东南亚餐厅,其他,20,1~5万,薄荷岛东南亚餐厅,山东省枣庄,有限责任公司,500,2010-02-21,山东省枣庄市峄城区
比逗F餐吧,西餐,566,20~50万,同宇汇文化传播有限公司,湖南省长沙,有限责任公司,500,1996-08-20,湖南省长沙市芙蓉区
堡贝王子,西餐,59,20~50万,堡贝王子大鸡排,台湾省,有限责任公司,30,2009-09-07,台湾省
德艺堡,其他,21,1~5万,德艺堡,上海市,有限责任公司,500,2013-05-10,上海市静安区
啃德起汉堡,汉堡,545,10~20万,上海永奇餐饮管理有限公司,上海市,有限责任公司,500,2002-09-25,上海市虹口区
pizza,其他,201,1~5万,pizza,河南省开封,有限责任公司,320,2013-06-02,河南省开封市顺河区
TRUCKSTOPGRILL,西餐厅,50,1~5万,北京摩吉岛餐饮管理有限公司,北京市,有限责任公司,500,2009-12-14,北京市
贝迪颐园西餐厅,餐饮,50,5~10万,贝迪颐园西餐厅,上海市,私营企业,50,2001-07-10,上海市黄浦区
班长烤涮联盟,餐饮,36,10~20万,班长烤涮联盟,上海市,有限责任公司,10,2012-08-30,上海市长宁区
阳光披萨西餐,餐饮,69,10~20万,阳光披萨西餐,北京市,私营企业,78,2003-05-07,北京市西城区
艾米乐炸鸡汉堡,炸鸡汉堡,300,10~20万,艾米乐炸鸡汉堡,江苏省徐州,私营企业,10,2005-08-30,江苏省徐州市九里区
艾意焙芝现烤披萨,餐饮,153,5~10万,广州市艾意焙芝现烤披萨餐饮管理,广东省,有限责任公司,78,2008-09-10,广东省广州市东山区
张老头,"饮食,肉制品,牛",51,10~20万,N/A,湖南省长沙,其它,200,,中国
1918翡丽滨江,小吃,115,1~5万,1918翡丽滨江,上海市,有限责任公司,400,2003-09-23,上海市
意粉屋,意粉西餐,36,20~50万,意粉屋,广东省深圳,有限责任公司,100,1979-09-13,广东省深圳市福田区
越味风,西餐厅,113,1~5万,越味风,上海市,有限责任公司,400,2003-09-21,上海市
爱得乐披萨屋,餐饮,70,5~10万,爱得乐披萨屋,北京市,私营企业,50,2012-03-13,北京市东城区
吧里西餐厅,餐饮,72,10~20万,吧里西餐厅,北京市,私营企业,50,2013-11-13,北京市东城区
贝尔披萨,餐饮,50,5~10万,贝尔披萨,北京市,私营企业,50,2001-07-10,北京市东城区
比得利炸鸡汉堡,汉堡,545,10~20万,南京士林街餐饮管理有限公司,江苏省南京,有限责任公司,500,1996-08-14,江苏省南京市玄武区
彼德西餐厅,西餐,656,10~20万,广州彼德比萨餐饮有限公司,广东省广州,有限责任公司,500,2015-05-05,广东省广州市东山区
大象餐厅,西餐,54,20~50万,大象餐厅,上海市,有限责任公司,40,2014-06-25,上海市黄浦区
披萨时光,披萨时光,57,5~10万,披萨时光餐饮有限责任公司,北京市,有限责任公司,300,2008-10-08,北京市东城区
爱的城堡汉堡店,餐饮,70,5~10万,爱的城堡汉堡店,北京市,私营企业,50,2013-11-13,北京市东城区
艾薯夫妇,餐饮,123,5~10万,艾薯夫妇,山东省济南,私营企业,70,2003-05-07,山东省济南市历下区
巴萨客西餐厅,西餐,35,20~50万,广州市首厨餐饮管理有限公司,广东省广州,有限责任公司,50,2012-06-06,广东省广州市白云区云
班德披萨,西餐,55,10~20万,班德披萨,上海市,有限责任公司,15,2012-05-28,上海市虹口区
摩洛哥美食,西餐,545,10~20万,上海斗牛士餐饮管理有限公司,上海市,有限责任公司,500,2014-09-17,上海市宝山区
百合印象艺术餐厅,美食,46,50~100万,百合印象艺术餐厅,浙江省宁波,有限责任公司,150,2014-09-16,浙江省宁波市江东区
低卡路里,快餐,500,20~50万,低卡路里,北京市,私营企业,50,2012-09-11,北京市西城区
温迪士,西餐,500,5~10万,湖南温迪士餐饮管理有限公司,湖南省,有限责任公司,100,2005-07-08,湖南省长沙市芙蓉区
爱来客匹萨,其他,12,1~5万,爱来客匹萨,浙江省温州,有限责任公司,500,2013-06-01,浙江省温州市洞头县
简遇西餐厅,西餐,545,20~50万,N/A,北京市,有限责任公司,500,2015-09-08,北京市西城区
爱啡西餐厅,餐饮,80,5~10万,爱啡西餐厅,北京市,私营企业,50,2012-03-13,北京市东城区
百好乐餐吧,西餐,46,20~50万,百好乐餐吧,上海市,有限责任公司,100,2012-04-10,上海市静安区
德洲汉堡,汉堡,1000,50~100万,广州市德之洲餐饮管理有限公司,广东省广州,有限责任公司,100,2004-09-10,广东省广州市海珠区
半秋山,西餐厅,201,10~20万,半秋山,黑龙江省鸡西,私营企业,,2017-08-14,黑龙江省鸡西市城子河
顶峰茶餐厅,茶餐厅,20,10~20万,顶峰茶餐厅,河北省石庄,有限责任公司,100,1985-10-17,河北省石庄市灵寿县
芭提雅阳光西餐厅,餐饮,50,50~100万,芭提雅阳光西餐厅,广东省广州,有限责任公司,50,2013-07-02,广东省广州市东山区
贝约翰简餐,西餐,156,50~100万,贝约翰简餐,云南省西双版纳傣族自治州,私营企业,100,2016-07-31,云南省西双版纳傣族自
墨西哥餐吧,西餐,90,5~10万,南京墨西哥餐吧管理有限公司,江苏省,有限责任公司,300,2011-09-22,江苏省南京市玄武区
乐堡士中西式快餐,餐饮,85,20~50万,乐堡士中西式快餐,北京市,有限责任公司,300,2001-08-20,北京市石景山区
Captain Oyster Bar 船长蚝吧西餐厅,西餐,58,1~5万,Captain Oyster ,北京市,有限责任公司,400,2001-08-05,北京市
毕老爷牛尾巴,川菜,656,10~20万,南宁毕老爷牛尾巴食品有限公司,江西省南昌,有限责任公司,500,1996-08-14,江西省南昌市东湖区
芝心乐披萨,西餐,230,10~20万,芝心乐披萨店,天津市,私营企业,,2099-12-07,天津市和平区
披萨西餐,西餐,52,20~50万,披萨西餐,上海市,私营企业,55,2008-12-18,上海市闸北区
爱乐比比萨,披萨,12,1~5万,爱乐比比萨,江苏省苏州,有限责任公司,320,2013-06-01,江苏省苏州市常熟市
比萨到PizzaNow,西餐,566,20~50万,源动力餐饮管理咨询有限公司,山东省济南,有限责任公司,500,1996-06-04,山东省济南市
彼得牧场,牛肉,100,10~20万,上海斗牛士餐饮管理有限公司,上海市,有限责任公司,2500,1999-08-30,上海市徐汇区
彼尔德彼格,西餐,545,20~50万,四川盛鑫源餐饮管理有限公司,四川省成都,有限责任公司,500,1996-06-04,四川省成都市锦江区
珞沙艾狄艺术餐厅,西餐,545,5~10万,珞沙艾狄艺术餐厅公司,广东省,有限责任公司,500,2010-09-23,广东省河源市紫金县
艾伦特西餐厅,西餐,180,20~50万,艾伦特西餐厅,河北省秦皇岛,私营企业,20,2010-08-31,河北省秦皇岛市北戴河
包包白牛排,餐饮,70,5~10万,包包白牛排,北京市,私营企业,50,2012-03-13,北京市东城区
贝克汉包,餐饮,70,5~10万,贝克汉包,北京市,私营企业,50,2012-03-13,北京市宣武区
法派大厨,餐饮,55,10~20万,法派大厨,重庆市,私营企业,100,2012-07-30,重庆市大渡口区
艾丽蒙特,西餐,260,20~50万,艾丽蒙特,江西省萍乡,私营企业,20,2011-08-16,江西省萍乡市莲花县
艾狮堡,餐饮,79,5~10万,艾狮堡,北京市,私营企业,70,2004-05-12,北京市西城区
意风小镇,餐饮,156,5~10万,意风小镇,北京市,私营企业,90,1992-09-07,北京市东城区
贝窝庭西餐厅,西餐厅,165,50~100万,贝窝庭西餐厅,广东省,私营企业,100,2016-05-16,广东省深圳市宝安区
本宫的店,西餐,460,50~100万,本宫的店,上海市,私营企业,100,2012-12-18,上海市静安区
邓丽君音乐主题餐厅,餐厅,50,20~50万,北京国新君悦文化发展有限公司,北京市,有限责任公司,50,2013-09-11,北京市石景山区
蓝胖儿大鸡排,鸡排,88,10~20万,蓝胖儿大鸡排,北京市,私营企业,200,2014-02-06,北京市西城区
艾瑞利亚咖啡,餐饮,99,5~10万,艾瑞利亚咖啡,江苏省南京,私营企业,75,2004-02-18,江苏省南京市玄武区
宝沙拉,西餐,60,20~50万,宝沙拉,山东省济南,私营企业,50,2011-02-01,山东省济南市天桥区
橡树餐厅,西餐,40,10~20万,橡树餐厅,北京市,私营企业,100,2007-08-18,北京市朝阳区
喜乐堡,西餐,200,1~5万,喜乐堡,北京市,有限责任公司,50,2001-10-16,北京市房山区
白夜西餐,餐饮,50,5~10万,白夜西餐,北京市,私营企业,50,2013-07-01,北京市东城区
贝贝披萨屋,餐饮,50,5~10万,贝贝披萨屋,黑龙江省,私营企业,50,2013-07-01,黑龙江省哈尔滨市道里
德克士早餐,早餐,85,10~20万,德克士早餐,天津市,私营企业,500,2004-10-15,天津市和平区
莫里,西餐,68,5~10万,莫里餐饮有限责任公司,上海市,有限责任公司,300,2011-09-14,上海市黄浦区
猫头鹰,西餐,545,5~10万,猫头鹰餐厅公司,北京市,有限责任公司,500,1996-05-22,北京市崇文区
意大利马赛克,餐饮,234,5~10万,意大利马赛克,上海市,私营企业,90,2013-02-06,上海市黄浦区
意树沙拉,餐饮,167,5~10万,意树沙拉,浙江省杭州,私营企业,90,2005-08-11,浙江省杭州市上城区
艾嘉路意大利餐厅,西餐,100,20~50万,艾嘉路意大利餐厅,北京市,有限责任公司,200,2009-01-01,北京市朝阳区
爱出没烧烤西餐吧,餐饮,80,5~10万,爱出没烧烤西餐吧,北京市,私营企业,50,2013-11-13,北京市东城区
巴洛洛披萨,餐饮,50,5~10万,巴洛洛披萨,北京市,私营企业,50,2013-07-01,北京市东城区
咖啡之旅,其他,11,1~5万,咖啡之旅,上海市,有限责任公司,500,2010-02-21,上海市静安区
莎茵屋,餐饮,62,10~20万,莎茵屋,山东省济南,私营企业,100,2005-06-15,山东省济南市槐荫区
爱尔兰西餐,餐饮,80,5~10万,爱尔兰西餐,北京市,私营企业,50,2012-03-13,北京市东城区
畔丹泰式餐厅,泰国菜,545,5~10万,N/A,北京市,有限责任公司,500,2014-09-17,北京市东城区
三嚥阁法餐厅,法餐,545,10~20万,N/A,广东省,有限责任公司,500,2014-09-17,广东省潮州市湘桥区
豪客牛排,牛排,30,1~5万,豪客牛排,上海市,有限责任公司,20,2011-10-13,上海市闸北区
澳蜜澳西餐厅,西餐,200,10~20万,澳蜜澳西餐厅,广东省茂名,有限责任公司,200,2009-01-01,广东省茂名市电白县
外滩风尚西餐咖啡,西餐,20,1~5万,外滩风尚西餐咖啡,江苏省无锡,有限责任公司,300,2004-01-01,江苏省无锡市北塘区
妙客汉堡,汉堡,566,1~5万,妙客汉堡餐饮公司,广东省,有限责任公司,500,2014-09-17,广东省梅州市梅江区
Mix kitchen埃菲尔融合餐厅,西餐,545,10~20万,N/A,北京市,有限责任公司,500,1996-05-08,北京市崇文区
柏林时光,西餐,89,20~50万,柏林时光,北京市,私营企业,30,2013-10-15,北京市朝阳区霄云里6
欧洲房子,西餐,59,5~10万,欧洲房子餐饮有限责任公司,上海市,有限责任公司,300,2014-10-07,上海市徐汇区
堡罗汉堡,西餐,59,20~50万,堡罗汉堡,四川省广安,有限责任公司,30,2012-08-28,四川省广安市岳池县
乌巢庄小龙,西餐,50,20~50万,乌巢庄小龙,北京市,有限责任公司,30,2005-08-16,北京市西城区
贪吃熊西餐,西餐,52,20~50万,广州贡米餐饮管理有限公司,广东省广州,有限责任公司,201,2016-06-20,广东省广州市白云区鹤
爱德堡西餐咖啡馆,餐饮,80,5~10万,爱德堡西餐咖啡馆,北京市,私营企业,50,2012-03-13,北京市东城区
拜伦湾西餐厅,西餐,33,10~20万,拜伦湾西餐厅,广东省梅州,有限责任公司,12,2012-05-04,广东省梅州市五华县
德国小镇,小吃快餐,98,20~50万,德国小镇,吉林省,私营企业,50,2013-09-25,吉林省长春市朝阳区
丁煮场,西餐,50,10~20万,丁煮场,广东省广州,私营企业,100,2010-08-10,广东省广州市海珠区
雪户牛排,牛排,254,100~200万,雪户牛排,江苏省常州,私营企业,200,2016-08-15,江苏省常州市溧阳市
mamala,西餐,566,10~20万,N/A,广东省,有限责任公司,500,2015-05-05,广东省河源市源城区
MOGU STATION,西餐,566,5~10万,N/A,广东省,有限责任公司,500,2015-09-16,广东省广州市东山区
犇牛扒STEAKHOUSE,牛扒,66,100~200万,犇牛扒STEAKHOUSE,云南省丽江地区,私营企业,200,2018-04-02,云南省丽江地区华坪县
立身牛排,牛排,545,5~10万,济南冠缨餐饮管理有限公司,山东省济南,有限责任公司,500,1996-05-08,山东省济南市历下区
艾莉披萨,披萨,130,10~20万,艾莉披萨,浙江省湖州,私营企业,15,2010-08-23,浙江省湖州市安吉县
贝士克,西餐,154,100~200万,贝士克,湖北省十堰,私营企业,140,2017-07-04,湖北省十堰市郧县
堡满意,西餐,59,20~50万,堡满意,广东省广州,有限责任公司,50,2012-07-25,广东省广州市东山区
西式餐厅,西餐,50,1~5万,西式餐厅,上海市,有限责任公司,100,2008-03-04,上海市卢湾区
圣猴缘奶茶,奶茶,18,5~10万,圣猴缘奶茶,广东省珠海,私营企业,30,2007-09-12,广东省珠海市斗门区
北外宾馆西餐厅,餐饮,50,5~10万,北外宾馆西餐厅,江苏省,私营企业,50,2013-07-01,江苏省南京市玄武区
皮塔先生,其他,23,1~5万,皮塔先生,安徽省淮南,有限责任公司,500,2013-06-01,安徽省淮南市谢集区
百万庄园,西餐,220,20~50万,北京百万庄园西式餐饮有限公司,江苏省,有限责任公司,200,2016-07-31,江苏省盐城市建湖县
欧式石膏线,西餐,67,5~10万,欧式西餐餐饮有限责任公司,北京市,有限责任公司,300,2013-10-02,北京市宣武区
爱与厨房健康餐,其他,10,1~5万,爱与厨房健康餐,江西省景德镇,有限责任公司,500,2013-05-10,江西省景德镇市乐平市
蜜桃,西餐,566,5~10万,湖州吴兴芋果之恋餐饮管理有限公,湖北省,有限责任公司,500,2012-09-19,湖北省武汉市江岸区
郑的牛,西餐,409,10~20万,郑的牛,山东省泰安,有限责任公司,100,2013-10-08,山东省泰安市泰山区
艾诺昔厨房,餐饮,86,5~10万,艾诺昔厨房,上海市,私营企业,75,2004-02-18,上海市黄浦区
百可基汉堡,汉堡,30,10~20万,百可基汉堡,北京市,有限责任公司,300,2013-09-18,北京市东城区
呗斯特汉堡,汉堡,145,100~200万,呗斯特汉堡,云南省文山壮族苗族自治州,私营企业,110,2015-08-15,云南省文山苗族自治州
陌上花开,西餐,168,5~10万,陌上花开餐饮有限责任公司,福建省,有限责任公司,300,2003-09-18,福建省厦门市
多瑞小镇,西餐厅,89,20~50万,江苏鼎食文铭餐饮管理有限公司,江苏省连云港,有限责任公司,50,2009-10-13,江苏省连云港市连云区
